_id,data,messageType,service
62f40ea6e66a71ae9cac820d,"[""Q"",""2022-08-10T16:01:42.155260648-04:00"",1660161702155260700,""spy"",500,419.84,419.87,419.9,500,null,null,0,1,null,null,null]",A,iex
62f40ea6e66a71ae9cac820e,"[""Q"",""2022-08-10T16:01:42.172411253-04:00"",1660161702172411100,""qqq"",800,325.81,325.84,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40ea6e66a71ae9cac820f,"[""Q"",""2022-08-10T16:01:42.259888753-04:00"",1660161702259888600,""qqq"",800,325.81,325.835,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea6e66a71ae9cac8210,"[""Q"",""2022-08-10T16:01:42.273762174-04:00"",1660161702273762000,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea6e66a71ae9cac8211,"[""Q"",""2022-08-10T16:01:42.344909484-04:00"",1660161702344909600,""qqq"",800,325.82,325.845,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40ea6e66a71ae9cac8212,"[""Q"",""2022-08-10T16:01:42.364292198-04:00"",1660161702364292000,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea6e66a71ae9cac8213,"[""Q"",""2022-08-10T16:01:42.373761262-04:00"",1660161702373761300,""qqq"",800,325.83,325.845,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea6e66a71ae9cac8214,"[""Q"",""2022-08-10T16:01:42.376858663-04:00"",1660161702376858600,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea6e66a71ae9cac8215,"[""Q"",""2022-08-10T16:01:42.473761352-04:00"",1660161702473761300,""qqq"",800,325.83,325.845,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea6e66a71ae9cac8216,"[""Q"",""2022-08-10T16:01:42.478463993-04:00"",1660161702478464000,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea6e66a71ae9cac8217,"[""Q"",""2022-08-10T16:01:42.718634478-04:00"",1660161702718634500,""qqq"",800,325.83,325.845,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea6e66a71ae9cac8218,"[""Q"",""2022-08-10T16:01:42.719052489-04:00"",1660161702719052500,""qqq"",800,325.83,325.85,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40ea6e66a71ae9cac8219,"[""Q"",""2022-08-10T16:01:42.887317778-04:00"",1660161702887317800,""qqq"",800,325.83,325.845,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea7e66a71ae9cac821a,"[""Q"",""2022-08-10T16:01:43.010519962-04:00"",1660161703010520000,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea7e66a71ae9cac821b,"[""Q"",""2022-08-10T16:01:43.015159807-04:00"",1660161703015159800,""qqq"",800,325.83,325.845,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea7e66a71ae9cac821c,"[""Q"",""2022-08-10T16:01:43.022043372-04:00"",1660161703022043400,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea7e66a71ae9cac821d,"[""Q"",""2022-08-10T16:01:43.167535158-04:00"",1660161703167535000,""qqq"",800,325.83,325.845,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea7e66a71ae9cac821e,"[""Q"",""2022-08-10T16:01:43.175036638-04:00"",1660161703175036700,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea7e66a71ae9cac821f,"[""Q"",""2022-08-10T16:01:43.664499045-04:00"",1660161703664499000,""qqq"",800,325.83,325.845,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea7e66a71ae9cac8220,"[""Q"",""2022-08-10T16:01:43.701066383-04:00"",1660161703701066500,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea7e66a71ae9cac8221,"[""Q"",""2022-08-10T16:01:43.729719118-04:00"",1660161703729719000,""qqq"",800,325.82,325.845,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40ea7e66a71ae9cac8222,"[""Q"",""2022-08-10T16:01:43.773782904-04:00"",1660161703773782800,""qqq"",800,325.83,325.85,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40ea7e66a71ae9cac8223,"[""Q"",""2022-08-10T16:01:43.794599025-04:00"",1660161703794599000,""qqq"",800,325.82,325.845,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40ea7e66a71ae9cac8224,"[""Q"",""2022-08-10T16:01:43.794599780-04:00"",1660161703794599700,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea8e66a71ae9cac8225,"[""Q"",""2022-08-10T16:01:44.329563599-04:00"",1660161704329563600,""qqq"",800,325.82,325.845,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40ea8e66a71ae9cac8226,"[""Q"",""2022-08-10T16:01:44.347109370-04:00"",1660161704347109400,""qqq"",800,325.83,325.85,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40ea8e66a71ae9cac8227,"[""Q"",""2022-08-10T16:01:44.500424386-04:00"",1660161704500424400,""qqq"",800,325.82,325.845,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40ea8e66a71ae9cac8228,"[""Q"",""2022-08-10T16:01:44.500431250-04:00"",1660161704500431400,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea8e66a71ae9cac8229,"[""Q"",""2022-08-10T16:01:44.659212868-04:00"",1660161704659212800,""qqq"",800,325.81,325.835,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea8e66a71ae9cac822a,"[""Q"",""2022-08-10T16:01:44.660122546-04:00"",1660161704660122600,""qqq"",800,325.81,325.83,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40ea8e66a71ae9cac822b,"[""Q"",""2022-08-10T16:01:44.670424528-04:00"",1660161704670424600,""qqq"",800,325.81,325.835,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea8e66a71ae9cac822c,"[""Q"",""2022-08-10T16:01:44.872919113-04:00"",1660161704872919000,""spy"",500,419.81,419.855,419.9,500,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac822d,"[""Q"",""2022-08-10T16:01:44.892775503-04:00"",1660161704892775400,""spy"",500,419.84,419.87,419.9,500,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac822e,"[""Q"",""2022-08-10T16:01:44.893734590-04:00"",1660161704893734700,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac822f,"[""Q"",""2022-08-10T16:01:45.020900542-04:00"",1660161705020900600,""qqq"",800,325.81,325.835,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8230,"[""Q"",""2022-08-10T16:01:45.048586979-04:00"",1660161705048587000,""qqq"",800,325.81,325.83,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8231,"[""Q"",""2022-08-10T16:01:45.074382493-04:00"",1660161705074382600,""qqq"",800,325.8,325.825,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8232,"[""Q"",""2022-08-10T16:01:45.074389918-04:00"",1660161705074390000,""spy"",500,419.81,419.855,419.9,500,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8233,"[""Q"",""2022-08-10T16:01:45.099937667-04:00"",1660161705099937800,""spy"",500,419.84,419.87,419.9,500,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8234,"[""Q"",""2022-08-10T16:01:45.126962706-04:00"",1660161705126962700,""qqq"",800,325.81,325.83,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8235,"[""Q"",""2022-08-10T16:01:45.306159002-04:00"",1660161705306159000,""qqq"",800,325.76,325.805,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8236,"[""Q"",""2022-08-10T16:01:45.358099177-04:00"",1660161705358099200,""spy"",500,419.81,419.855,419.9,500,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8237,"[""Q"",""2022-08-10T16:01:45.371554682-04:00"",1660161705371554600,""spy"",500,419.84,419.87,419.9,500,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8238,"[""Q"",""2022-08-10T16:01:45.413795498-04:00"",1660161705413795600,""qqq"",800,325.77,325.81,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8239,"[""Q"",""2022-08-10T16:01:45.513798010-04:00"",1660161705513798000,""qqq"",800,325.78,325.815,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac823a,"[""Q"",""2022-08-10T16:01:45.558332883-04:00"",1660161705558333000,""qqq"",800,325.78,325.82,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac823b,"[""Q"",""2022-08-10T16:01:45.613800893-04:00"",1660161705613801000,""qqq"",800,325.79,325.825,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac823c,"[""Q"",""2022-08-10T16:01:45.614911308-04:00"",1660161705614911200,""qqq"",800,325.79,325.82,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac823d,"[""Q"",""2022-08-10T16:01:45.713797705-04:00"",1660161705713797600,""qqq"",800,325.8,325.825,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac823e,"[""Q"",""2022-08-10T16:01:45.738463535-04:00"",1660161705738463500,""qqq"",800,325.8,325.83,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac823f,"[""Q"",""2022-08-10T16:01:45.738471562-04:00"",1660161705738471700,""spy"",500,419.84,419.88,419.92,500,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8240,"[""Q"",""2022-08-10T16:01:45.738463883-04:00"",1660161705738464000,""qqq"",800,325.8,325.835,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8241,"[""Q"",""2022-08-10T16:01:45.738515054-04:00"",1660161705738515000,""spy"",500,419.84,419.895,419.95,500,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8242,"[""Q"",""2022-08-10T16:01:45.738537587-04:00"",1660161705738537500,""qqq"",800,325.8,325.84,325.88,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8243,"[""Q"",""2022-08-10T16:01:45.738551899-04:00"",1660161705738551800,""qqq"",800,325.8,325.845,325.89,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8244,"[""Q"",""2022-08-10T16:01:45.738990447-04:00"",1660161705738990300,""spy"",500,419.86,419.905,419.95,500,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8245,"[""Q"",""2022-08-10T16:01:45.746091469-04:00"",1660161705746091500,""spy"",500,419.86,419.89,419.92,500,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8246,"[""Q"",""2022-08-10T16:01:45.770057433-04:00"",1660161705770057500,""qqq"",800,325.8,325.84,325.88,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8247,"[""Q"",""2022-08-10T16:01:45.813802525-04:00"",1660161705813802500,""qqq"",800,325.81,325.845,325.88,800,null,null,0,1,null,null,null]",A,iex
62f40ea9e66a71ae9cac8248,"[""Q"",""2022-08-10T16:01:45.873796561-04:00"",1660161705873796600,""qqq"",800,325.81,325.84,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac8249,"[""Q"",""2022-08-10T16:01:45.913799944-04:00"",1660161705913800000,""qqq"",800,325.82,325.845,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac824a,"[""Q"",""2022-08-10T16:01:45.938158369-04:00"",1660161705938158300,""spy"",500,419.86,419.88,419.9,500,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac824b,"[""Q"",""2022-08-10T16:01:45.954735415-04:00"",1660161705954735400,""spy"",500,419.84,419.87,419.9,500,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac824c,"[""Q"",""2022-08-10T16:01:45.973797635-04:00"",1660161705973797600,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac824d,"[""Q"",""2022-08-10T16:01:46.019466214-04:00"",1660161706019466200,""spy"",500,419.86,419.88,419.9,500,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac824e,"[""Q"",""2022-08-10T16:01:46.024774253-04:00"",1660161706024774100,""spy"",500,419.84,419.87,419.9,500,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac824f,"[""Q"",""2022-08-10T16:01:46.025175935-04:00"",1660161706025175800,""qqq"",800,325.81,325.835,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac8250,"[""Q"",""2022-08-10T16:01:46.073799069-04:00"",1660161706073799200,""qqq"",800,325.81,325.83,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac8251,"[""Q"",""2022-08-10T16:01:46.160484753-04:00"",1660161706160484900,""qqq"",800,325.81,325.835,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac8252,"[""Q"",""2022-08-10T16:01:46.160556443-04:00"",1660161706160556500,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac8253,"[""Q"",""2022-08-10T16:01:46.260402995-04:00"",1660161706260403000,""qqq"",800,325.81,325.835,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac8254,"[""Q"",""2022-08-10T16:01:46.260739437-04:00"",1660161706260739300,""qqq"",800,325.81,325.83,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac8255,"[""Q"",""2022-08-10T16:01:46.433083041-04:00"",1660161706433083100,""qqq"",800,325.81,325.835,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac8256,"[""Q"",""2022-08-10T16:01:46.433799605-04:00"",1660161706433799700,""qqq"",800,325.81,325.83,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac8257,"[""Q"",""2022-08-10T16:01:46.441212579-04:00"",1660161706441212700,""qqq"",800,325.82,325.835,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac8258,"[""Q"",""2022-08-10T16:01:46.461615262-04:00"",1660161706461615400,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac8259,"[""Q"",""2022-08-10T16:01:46.533802864-04:00"",1660161706533802800,""qqq"",800,325.82,325.835,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac825a,"[""Q"",""2022-08-10T16:01:46.602263167-04:00"",1660161706602263000,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac825b,"[""Q"",""2022-08-10T16:01:46.620999459-04:00"",1660161706620999400,""qqq"",800,325.8,325.83,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac825c,"[""Q"",""2022-08-10T16:01:46.711571341-04:00"",1660161706711571500,""qqq"",800,325.81,325.835,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac825d,"[""Q"",""2022-08-10T16:01:46.813815630-04:00"",1660161706813815600,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eaae66a71ae9cac825e,"[""Q"",""2022-08-10T16:01:46.848372059-04:00"",1660161706848372000,""qqq"",800,325.82,325.845,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40eabe66a71ae9cac825f,"[""Q"",""2022-08-10T16:01:46.913818524-04:00"",1660161706913818600,""qqq"",800,325.83,325.85,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40eabe66a71ae9cac8260,"[""Q"",""2022-08-10T16:01:47.117361808-04:00"",1660161707117362000,""qqq"",800,325.82,325.845,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40eabe66a71ae9cac8261,"[""Q"",""2022-08-10T16:01:47.123819806-04:00"",1660161707123819800,""qqq"",800,325.83,325.85,325.87,800,null,null,0,1,null,null,null]",A,iex
62f40eabe66a71ae9cac8262,"[""Q"",""2022-08-10T16:01:47.125271451-04:00"",1660161707125271600,""qqq"",800,325.83,325.845,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eabe66a71ae9cac8263,"[""Q"",""2022-08-10T16:01:47.125900329-04:00"",1660161707125900300,""qqq"",800,325.82,325.84,325.86,800,null,null,0,1,null,null,null]",A,iex
62f40eabe66a71ae9cac8264,"[""Q"",""2022-08-10T16:01:47.866265523-04:00"",1660161707866265600,""qqq"",800,325.82,325.835,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40eabe66a71ae9cac8265,"[""Q"",""2022-08-10T16:01:47.866516179-04:00"",1660161707866516200,""qqq"",800,325.81,325.83,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40eace66a71ae9cac8266,"[""Q"",""2022-08-10T16:01:48.020801493-04:00"",1660161708020801500,""qqq"",800,325.8,325.825,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40eace66a71ae9cac8267,"[""Q"",""2022-08-10T16:01:48.125314121-04:00"",1660161708125314000,""qqq"",800,325.8,325.82,325.84,800,null,null,0,1,null,null,null]",A,iex
62f40eace66a71ae9cac8268,"[""Q"",""2022-08-10T16:01:48.125455498-04:00"",1660161708125455600,""qqq"",800,325.8,325.825,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40eace66a71ae9cac8269,"[""Q"",""2022-08-10T16:01:48.126509218-04:00"",1660161708126509300,""spy"",500,419.81,419.855,419.9,500,null,null,0,1,null,null,null]",A,iex
62f40eace66a71ae9cac826a,"[""Q"",""2022-08-10T16:01:48.126617586-04:00"",1660161708126617600,""qqq"",800,325.79,325.82,325.85,800,null,null,0,1,null,null,null]",A,iex
62f40eace66a71ae9cac826b,"[""Q"",""2022-08-10T16:01:48.126751286-04:00"",1660161708126751200,""spy"",500,419.81,419.84,419.87,500,null,null,0,1,null,null,null]",A,iex
62f40eace66a71ae9cac826c,"[""Q"",""2022-08-10T16:01:48.233841899-04:00"",1660161708233842000,""qqq"",800,325.79,325.815,325.84,800,null,null,0,1,null,null,null]",A,iex
62f40eace66a71ae9cac826d,"[""Q"",""2022-08-10T16:01:48.333855147-04:00"",1660161708333855200,""qqq"",800,325.79,325.81,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eace66a71ae9cac826e,"[""Q"",""2022-08-10T16:01:48.445699805-04:00"",1660161708445699800,""qqq"",800,325.78,325.805,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eace66a71ae9cac826f,"[""Q"",""2022-08-10T16:01:48.629574160-04:00"",1660161708629574100,""qqq"",800,325.78,325.8,325.82,800,null,null,0,1,null,null,null]",A,iex
62f40eace66a71ae9cac8270,"[""Q"",""2022-08-10T16:01:48.637600440-04:00"",1660161708637600500,""qqq"",800,325.78,325.805,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eace66a71ae9cac8271,"[""Q"",""2022-08-10T16:01:48.770218496-04:00"",1660161708770218500,""qqq"",800,325.78,325.8,325.82,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac8272,"[""Q"",""2022-08-10T16:01:49.077631210-04:00"",1660161709077631200,""qqq"",800,325.78,325.795,325.81,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac8273,"[""Q"",""2022-08-10T16:01:49.077687038-04:00"",1660161709077687000,""qqq"",800,325.77,325.79,325.81,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac8274,"[""Q"",""2022-08-10T16:01:49.078639669-04:00"",1660161709078639600,""qqq"",800,325.77,325.795,325.82,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac8275,"[""Q"",""2022-08-10T16:01:49.078654874-04:00"",1660161709078655000,""qqq"",800,325.77,325.8,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac8276,"[""Q"",""2022-08-10T16:01:49.086315042-04:00"",1660161709086315000,""qqq"",800,325.76,325.795,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac8277,"[""Q"",""2022-08-10T16:01:49.178033270-04:00"",1660161709178033200,""qqq"",800,325.76,325.79,325.82,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac8278,"[""Q"",""2022-08-10T16:01:49.283863526-04:00"",1660161709283863600,""qqq"",800,325.76,325.785,325.81,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac8279,"[""Q"",""2022-08-10T16:01:49.383894583-04:00"",1660161709383894500,""qqq"",800,325.76,325.78,325.8,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac827a,"[""Q"",""2022-08-10T16:01:49.395044759-04:00"",1660161709395044900,""spy"",500,419.79,419.82,419.85,500,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac827b,"[""Q"",""2022-08-10T16:01:49.433529242-04:00"",1660161709433529300,""qqq"",800,325.76,325.785,325.81,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac827c,"[""Q"",""2022-08-10T16:01:49.433873022-04:00"",1660161709433873000,""qqq"",800,325.77,325.79,325.81,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac827d,"[""Q"",""2022-08-10T16:01:49.439379598-04:00"",1660161709439379700,""qqq"",800,325.76,325.785,325.81,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac827e,"[""Q"",""2022-08-10T16:01:49.524076424-04:00"",1660161709524076500,""qqq"",800,325.76,325.78,325.8,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac827f,"[""Q"",""2022-08-10T16:01:49.658342965-04:00"",1660161709658343000,""qqq"",800,325.77,325.785,325.8,800,null,null,0,1,null,null,null]",A,iex
62f40eade66a71ae9cac8280,"[""Q"",""2022-08-10T16:01:49.658433585-04:00"",1660161709658433500,""qqq"",800,325.77,325.79,325.81,800,null,null,0,1,null,null,null]",A,iex
62f40eaee66a71ae9cac8281,"[""Q"",""2022-08-10T16:01:50.351178679-04:00"",1660161710351178800,""qqq"",800,325.77,325.785,325.8,800,null,null,0,1,null,null,null]",A,iex
62f40eaee66a71ae9cac8282,"[""Q"",""2022-08-10T16:01:50.351391368-04:00"",1660161710351391500,""qqq"",800,325.76,325.78,325.8,800,null,null,0,1,null,null,null]",A,iex
62f40eaee66a71ae9cac8283,"[""Q"",""2022-08-10T16:01:50.499888073-04:00"",1660161710499888000,""qqq"",800,325.76,325.785,325.81,800,null,null,0,1,null,null,null]",A,iex
62f40eaee66a71ae9cac8284,"[""Q"",""2022-08-10T16:01:50.499952416-04:00"",1660161710499952400,""qqq"",800,325.77,325.79,325.81,800,null,null,0,1,null,null,null]",A,iex
62f40eaee66a71ae9cac8285,"[""Q"",""2022-08-10T16:01:50.539976221-04:00"",1660161710539976200,""qqq"",800,325.77,325.795,325.82,800,null,null,0,1,null,null,null]",A,iex
62f40eaee66a71ae9cac8286,"[""Q"",""2022-08-10T16:01:50.539995909-04:00"",1660161710539996000,""spy"",500,419.79,419.83,419.87,500,null,null,0,1,null,null,null]",A,iex
62f40eaee66a71ae9cac8287,"[""Q"",""2022-08-10T16:01:50.550044968-04:00"",1660161710550045000,""qqq"",800,325.77,325.8,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eaee66a71ae9cac8288,"[""Q"",""2022-08-10T16:01:50.601373081-04:00"",1660161710601373200,""qqq"",800,325.78,325.805,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eaee66a71ae9cac8289,"[""Q"",""2022-08-10T16:01:50.617856171-04:00"",1660161710617856300,""spy"",500,419.81,419.84,419.87,500,null,null,0,1,null,null,null]",A,iex
62f40eaee66a71ae9cac828a,"[""Q"",""2022-08-10T16:01:50.703912596-04:00"",1660161710703912700,""qqq"",800,325.79,325.81,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eaee66a71ae9cac828b,"[""Q"",""2022-08-10T16:01:50.838414814-04:00"",1660161710838414800,""qqq"",800,325.79,325.815,325.84,800,null,null,0,1,null,null,null]",A,iex
62f40eaee66a71ae9cac828c,"[""Q"",""2022-08-10T16:01:50.840799446-04:00"",1660161710840799500,""qqq"",800,325.79,325.81,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac828d,"[""Q"",""2022-08-10T16:01:50.989026486-04:00"",1660161710989026600,""qqq"",800,325.79,325.815,325.84,800,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac828e,"[""Q"",""2022-08-10T16:01:50.989332287-04:00"",1660161710989332200,""qqq"",800,325.8,325.82,325.84,800,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac828f,"[""Q"",""2022-08-10T16:01:51.024024271-04:00"",1660161711024024300,""qqq"",800,325.79,325.815,325.84,800,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac8290,"[""Q"",""2022-08-10T16:01:51.024131929-04:00"",1660161711024131800,""qqq"",800,325.79,325.81,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac8291,"[""Q"",""2022-08-10T16:01:51.025017240-04:00"",1660161711025017300,""spy"",500,419.79,419.83,419.87,500,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac8292,"[""Q"",""2022-08-10T16:01:51.026307571-04:00"",1660161711026307600,""qqq"",800,325.78,325.805,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac8293,"[""Q"",""2022-08-10T16:01:51.032822194-04:00"",1660161711032822300,""spy"",500,419.81,419.84,419.87,500,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac8294,"[""Q"",""2022-08-10T16:01:51.046633959-04:00"",1660161711046634000,""qqq"",800,325.78,325.81,325.84,800,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac8295,"[""Q"",""2022-08-10T16:01:51.093915028-04:00"",1660161711093915100,""qqq"",800,325.79,325.815,325.84,800,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac8296,"[""Q"",""2022-08-10T16:01:51.131432454-04:00"",1660161711131432400,""qqq"",800,325.79,325.81,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac8297,"[""Q"",""2022-08-10T16:01:51.637896450-04:00"",1660161711637896400,""qqq"",800,325.78,325.805,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac8298,"[""Q"",""2022-08-10T16:01:51.638542392-04:00"",1660161711638542300,""qqq"",800,325.79,325.81,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eafe66a71ae9cac8299,"[""Q"",""2022-08-10T16:01:51.786887855-04:00"",1660161711786888000,""qqq"",800,325.78,325.805,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eb0e66a71ae9cac829a,"[""Q"",""2022-08-10T16:01:51.891657980-04:00"",1660161711891658000,""qqq"",800,325.79,325.81,325.83,800,null,null,0,1,null,null,null]",A,iex
62f40eb0e66a71ae9cac829b,"[""Q"",""2022-08-10T16:01:52.299722653-04:00"",1660161712299722800,""spy"",500,419.79,419.83,419.87,500,null,null,0,1,null,null,null]",A,iex
62f40eb0e66a71ae9cac829c,"[""Q"",""2022-08-10T16:01:52.308270927-04:00"",1660161712308270800,""qqq"",800,325.78,325.805,325.83,800,null,null,0,1,null,null,null]",A,iex
